PL_NUMBER,PL_AREA,LANDUSE,MAIN_AREA,SERVICE_AREA,CELL_SIZE_TOTAL,CELL_SIZE_MIN,CELL_SIZE_MAX,HOUSING_UNITS,BUILDING_HEIGHT,FLOORS_NUM,TOTAL_AREA,AUTHORITY,DISTRICT,SECTOR_GROUP,CONFIRMATION_YEAR,CONSTRUCTION_TYPE_GROUP
607-0359828,607-0359828-103,מגורים,5940.0,3240.0,4860.0,0.0,0.0,54.0,21.0,6.0,9180.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-30,מגורים,190.0,50.0,591.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-106,מגורים,3080.0,1680.0,2555.0,0.0,0.0,28.0,24.0,7.0,4760.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-5,מגורים,190.0,50.0,435.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-53,מגורים,190.0,50.0,484.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-224,מגורים,4180.0,2280.0,3100.0,0.0,0.0,38.0,21.0,6.0,6460.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-206,מגורים,4840.0,2640.0,3423.0,0.0,0.0,44.0,24.0,7.0,7480.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-208,מגורים,4840.0,2640.0,3419.0,0.0,0.0,44.0,24.0,7.0,7480.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-17,מגורים,190.0,50.0,435.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-21,מגורים,190.0,50.0,453.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-22,מגורים,190.0,50.0,351.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-33,מגורים,190.0,50.0,387.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-123,מגורים,3080.0,1680.0,2555.0,0.0,0.0,28.0,24.0,7.0,4760.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-202,מגורים,4840.0,2640.0,3685.0,0.0,0.0,44.0,24.0,7.0,7480.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-215,מגורים,7920.0,4320.0,4671.0,0.0,0.0,72.0,33.0,10.0,12240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-50,מגורים,190.0,50.0,386.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-51,מגורים,190.0,50.0,506.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-58,מגורים,190.0,50.0,449.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-207,מגורים,5830.0,3180.0,4366.0,0.0,0.0,53.0,30.0,9.0,9010.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-64,מגורים,190.0,50.0,350.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-13,מגורים,190.0,50.0,435.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-18,מגורים,190.0,50.0,406.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-19,מגורים,190.0,50.0,406.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-219,מגורים,4840.0,2640.0,3685.0,0.0,0.0,44.0,24.0,7.0,7480.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-101,מגורים,2640.0,1440.0,2843.0,0.0,0.0,24.0,21.0,6.0,4080.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-102,מגורים,5720.0,3120.0,4830.0,0.0,0.0,52.0,21.0,6.0,8840.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-36,מגורים,210.0,50.0,488.0,0.0,0.0,1.0,9.0,2.0,260.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-37,מגורים,190.0,50.0,436.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-119,מגורים,4620.0,2520.0,5169.0,0.0,0.0,42.0,21.0,6.0,7140.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-45,מגורים,190.0,50.0,330.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-55,מגורים,190.0,50.0,434.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-6,מגורים,190.0,50.0,406.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-126,מגורים,2200.0,1200.0,4472.0,0.0,0.0,36.0,15.0,4.0,3400.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-61,מגורים,190.0,50.0,350.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-62,מגורים,190.0,50.0,348.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-66,מגורים,190.0,50.0,349.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-67,מגורים,190.0,50.0,340.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-7,מגורים,190.0,50.0,406.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-71,מגורים,850.0,250.0,1581.0,0.0,0.0,5.0,9.0,2.0,1100.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-29,מגורים,190.0,50.0,357.0,0.0,0.0,1.0,9.0,2.0,240.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
607-0359828,607-0359828-111,מגורים,4730.0,2580.0,4521.0,0.0,0.0,43.0,21.0,6.0,7310.0,מחוזית,דרום,חברה כללית / מעורבת,2017,חדשה
תמל/ 1044,תמל/ 1044-462,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-314,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-135,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-225,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-241,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-275,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2041,מגורים,1450.0,550.0,0.0,1500.0,0.0,10.0,19.0,5.0,2000.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-475,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-397,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-194,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-266,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2134,מגורים,870.0,330.0,0.0,1240.0,0.0,6.0,13.0,3.0,1200.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-309,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-56,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-84,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-101,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-185,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2242,מגורים,1450.0,550.0,0.0,1500.0,0.0,10.0,19.0,5.0,2000.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2316,מגורים,1160.0,440.0,0.0,1050.0,0.0,8.0,16.0,4.0,1600.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2323,מגורים,1160.0,440.0,0.0,1050.0,0.0,8.0,16.0,4.0,1600.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-474,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-478,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-340,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2315,מגורים,1160.0,440.0,0.0,1050.0,0.0,8.0,16.0,4.0,1600.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-452,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-477,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-366,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-87,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-102,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-202,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2129,מגורים,870.0,330.0,0.0,1240.0,0.0,6.0,13.0,3.0,1200.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-359,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-129,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-232,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2026,מגורים,1450.0,550.0,0.0,1500.0,0.0,10.0,19.0,5.0,2000.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2027,מגורים,1450.0,550.0,0.0,1500.0,0.0,10.0,19.0,5.0,2000.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-2040,מגורים,1450.0,550.0,0.0,1500.0,0.0,10.0,19.0,5.0,2000.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-1300,מגורים,4896.0,2664.0,0.0,3000.0,0.0,72.0,34.0,10.0,7560.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-437,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-539,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-388,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
תמל/ 1044,תמל/ 1044-184,מגורים,240.0,50.0,0.0,415.0,0.0,1.0,12.0,3.0,290.0,ארצית,דרום,חברה ערבית,2018,חדשה
